id,id_scheme,type_id,name_ru,name_yo,name_en,abbr,parent_id,admin1,lat,lon,wd,geonames,fias,oktmo,iso,status,replaced_by,source_id,source_rev,updated_at,notes
wd:Q49583,wikidata,city,Олонец,,Olonets,,iso:RU-KR,RU-KR,60.98333333,32.96666667,Q49583,515403,,86630101001,,active,,wikidata,,2026-09-15,
wd:Q16982,wikidata,city,Курганинск,,Kurganinsk,,iso:RU-KDA,RU-KDA,44.88333333,40.6,Q16982,538836,,03627101001,,active,,wikidata,,2026-09-15,
wd:Q15337,wikidata,city,Тосно,,Tosno,,iso:RU-LEN,RU-LEN,59.54111111,30.875,Q15337,481964,,41648101001,,active,,wikidata,,2026-09-15,
wd:Q16971,wikidata,city,Кореновск,,Korenovsk,,iso:RU-KDA,RU-KDA,45.46666667,39.45,Q16971,544896,,03621101001,,active,,wikidata,,2026-09-15,
wd:Q15764,wikidata,city,Апшеронск,,Apsheronsk,,iso:RU-KDA,RU-KDA,44.46083333,39.74055556,Q15764,581313,,03605101001,,active,,wikidata,,2026-09-15,
wd:Q59704,wikidata,city,Зеленогорск,,Zelenogorsk,,iso:RU-KYA,RU-KYA,56.1,94.58333333,Q59704,1488253,,04737000001,,active,,wikidata,,2026-09-15,
wd:Q15774,wikidata,city,Белореченск,,Belorechensk,,iso:RU-KDA,RU-KDA,44.76666667,39.86666667,Q15774,577893,,03608101001,,active,,wikidata,,2026-09-15,
wd:Q15758,wikidata,city,Анапа,,Anapa,,iso:RU-KDA,RU-KDA,44.89444444,37.31666667,Q15758,582182,,03703000001,,active,,wikidata,,2026-09-15,
wd:Q60013,wikidata,city,Короча,,Korocha,,iso:RU-BEL,RU-BEL,50.81666667,37.2,Q60013,544707,,14640101001,,active,,wikidata,,2026-09-15,
wd:Q16985,wikidata,city,Лабинск,,Labinsk,,iso:RU-KDA,RU-KDA,44.63333333,40.73333333,Q16985,537281,,03630101001,,active,,wikidata,,2026-09-15,
wd:Q59831,wikidata,city,Строитель,,Stroitel,,iso:RU-BEL,RU-BEL,50.78333333,36.48333333,Q59831,487147,,14658101001,,active,,wikidata,,2026-09-15,
wd:Q41993,wikidata,city,Шелехов,,Shelekhov,,iso:RU-IRK,RU-IRK,52.2,104.1,Q41993,2016764,,25655101001,,active,,wikidata,,2026-09-15,
wd:Q59828,wikidata,city,Шебекино,,Shebekino,,iso:RU-BEL,RU-BEL,50.41666667,36.9,Q59828,495112,,14750000001,,active,,wikidata,,2026-09-15,
wd:Q60005,wikidata,city,Новый Оскол,,Novy Oskol,,iso:RU-BEL,RU-BEL,50.76666667,37.86666667,Q60005,516931,,14644101001,,active,,wikidata,,2026-09-15,
wd:Q15759,wikidata,city,Темрюк,,Temryuk,,iso:RU-KDA,RU-KDA,45.26666667,37.38333333,Q15759,483661,,03651101001,,active,,wikidata,,2026-09-15,
wd:Q25952,wikidata,city,Майский,,Maysky,,iso:RU-KB,RU-KB,43.63333333,44.06666667,Q25952,874042,,83620101001,,active,,wikidata,,2026-09-15,
wd:Q15322,wikidata,city,Луга,,Luga,,iso:RU-LEN,RU-LEN,58.73333333,29.85,Q15322,533690,,41633101001,,active,,wikidata,,2026-09-15,
wd:Q15336,wikidata,city,Тихвин,,Tikhvin,,iso:RU-LEN,RU-LEN,59.64416667,33.54222222,Q15336,483019,,41645101001,,active,,wikidata,,2026-09-15,
